"modima_p_value","medtest_p_value","ccmm_CI_lower","ccmm_CI_upper","ldm_p_value","permanova_p_value"
0.186,0.364,-24.62684875675,14.0284183428505,0.2304,0.107
0.096,0.636,-6.32366970260589,12.6595737333799,0.9523,0.0569430569430569
0.004,0.052,-39.0809287080676,-12.7031536437676,0.0001999800019998,0.001998001998002
0.27,0.395,-18.6084883911484,11.866196197933,0.3015,0.113
0.553,0.997,-39.0338936216875,-20.4581559511623,0.0003999600039996,0.8075
0.845,0.988,-18.1381944249849,6.49276931991884,0.0004999500049995,0.929
0.227,0.428,-5.85947225106246,7.46047434515083,0.906,0.451
0.038,0.277,4.00462604879616,26.5662422791919,0.0021997800219978,0.041958041958042
0.028,0.124,-1.81979730320168,15.7138198821378,0.9461,0.0539460539460539
0.079,0.271,-11.5467501177095,8.3007565474767,0.5828,0.298
0.005,0.016,-1.53988602091444,35.004809772841,0.2954,0.001998001998002
